10-13 17:17:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Starting the loops on the files... | <module> (l. 356)
10-13 22:57:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-13 22:57:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-13 22:57:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 22:57:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190724 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 22:58:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:58:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:58:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 7 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:58:42 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 7 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:58:43 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 7 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:58:44 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 5 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:58:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-13 22:58:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-13 22:58:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 22:58:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190724 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 22:59:22 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 7 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:59:24 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 3 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:59:36 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-13 22:59:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 2 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:59:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 2 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 22:59:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-13 22:59:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-13 22:59:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 22:59:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190724 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:00:52 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 16 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:00:53 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 15 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:00:58 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:00:58 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:00:59 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:01:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 17 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:01:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 29 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:01:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 32 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:01:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 34 of 41 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:01:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:01:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-13 23:01:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 23:01:03 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190724 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:02:17 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 23 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:17 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 15 of 23 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:18 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 18 of 23 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:19 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 20 of 23 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:20 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 16 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 6 of 16 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:21 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 16 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 12 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:30 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 17 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:31 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 17 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:31 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 15 of 17 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp245 | <module> (l. 376)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 23:02:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190619 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:03:29 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:30 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:31 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 9 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:32 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:33 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 11 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:35 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 9 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:36 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 9 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:37 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 8 of 9 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:03:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Amon | <module> (l. 383)
10-13 23:03:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tas | <module> (l. 389)
10-13 23:03:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 23:03:38 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190619 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:04:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 3 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:04:14 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 3 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:04:27 | oet          | WARNING  | build_cluster_mask took 12 s (for (array([[ True,  Tru..., {'max_distance_km': ...) | timed_func (l. 398)
10-13 23:04:27 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 1 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:04:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 3 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:04:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: Omon | <module> (l. 383)
10-13 23:04:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: sos | <module> (l. 389)
10-13 23:04:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 23:04:28 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190619 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:05:40 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 1 of 8 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:41 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 4 of 9 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:45 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 3 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:46 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 5 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:47 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 14 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:48 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 31 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:49 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 34 of 45 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:50 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 7 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:05:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: tos | <module> (l. 389)
10-13 23:05:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 23:05:51 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190619 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:06:59 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 9 of 18 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:07:00 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 18 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:07:01 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 18 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:07:02 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 13 of 18 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:07:09 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 21 for criterion pc_99 passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:07:10 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 19 of 20 for criterion combine passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Run r2i1p1f1 is not available | <module> (l. 508)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | SCENARIO: ssp126 | <module> (l. 376)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | RUN: r1i1p1f1 | <module> (l. 380)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | DOMAIN: SImon | <module> (l. 383)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VAR: siconc | <module> (l. 389)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | GRID: gr1 | <module> (l. 394)
10-13 23:07:11 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | VERS: v20190619 | <module> (l. 398)
/work/users/lembo/miniconda3/lib/python3.9/site-packages/numpy/lib/function_base.py:4737: UserWarning: Warning: 'partition' will ignore the 'mask' of the MaskedArray.
  arr.partition(
10-13 23:08:12 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 2 of 14 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:08:13 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 12 of 14 for criterion std passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:08:14 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 0 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
10-13 23:08:15 | /home/lembo/tipping_optimesm/optimesm-tipping/hunt_CMIP6.py | INFO     | Cluster 10 of 12 for criterion maxch passes the threshold for the area | plotting_clusters (l. 279)
